Transaction_date,Quantity,Subtotal,Taxes,DiscountPrice,TotalAmount,Payment_Method,Products_ProductID,CustomerCart_CustomerID,Cashier_CashierID
2017-05-12,6,74.88,4.21,7.49,79.09,Debitcard,OFF-PA-10002870,Matt,1
2017-05-12,1,79.99,4.00,16.00,83.99,Debitcard,TEC-AC-10000736,Eric,2
2017-05-12,6,3359.95,178.50,503.99,3538.45,EMI,TEC-CO-10001046,Pete,1
2017-05-13,7,475.95,23.80,95.19,499.75,"Credit card",FUR-BO-10004467,Linda,1
2017-05-14,2,36.56,2.06,3.66,38.62,EMI,FUR-FU-10000794,Ruben,3
2017-05-14,7,1399.93,61.25,419.98,1461.18,EMI,TEC-AC-10001838,Tracy,3
2017-05-15,4,102.72,5.78,10.27,108.50,Debitcard,OFF-BI-10002133,Ken,2
2017-05-15,5,255.84,12.79,51.17,268.63,Debitcard,OFF-ST-10000563,Pete,2
2017-05-17,1,8.00,0.50,0.00,8.50,COD,FUR-FU-10001967,Tracy,3
2017-05-17,2,10.50,0.66,0.00,11.15,COD,OFF-AR-10003481,Patrick,3
2017-05-17,3,62.16,3.50,6.22,65.66,Debitcard,OFF-BI-10004632,Andrew,1
2017-05-17,2,361.92,15.83,108.58,377.75,Debitcard,OFF-EN-10003296,Henry,1
2017-05-17,5,55.84,3.14,5.58,58.98,Debitcard,OFF-PA-10000659,Brendan,2
2017-05-17,3,23.90,1.49,0.00,25.40,Debitcard,OFF-PA-10001752,Henry,1
2017-05-17,2,8.56,0.54,0.00,9.10,COD,OFF-PA-10003657,Odella,3
2017-05-17,2,530.34,28.17,79.55,558.51,Debitcard,OFF-ST-10000078,Tracy,1
2017-05-17,2,74.42,4.19,7.44,78.60,COD,OFF-ST-10004180,Joel,3
2017-05-17,3,179.98,9.00,36.00,188.98,Debitcard,TEC-PH-10002310,Brendan,1
2017-05-18,2,6.34,0.40,0.00,6.73,netbanking,OFF-BI-10004465,Sean,2
2017-05-18,3,46.66,2.62,4.67,49.28,netbanking,OFF-PA-10002333,Steve,2
2017-05-18,2,45.16,2.54,4.52,47.70,"Credit card",OFF-ST-10002214,Darrin,3
2017-05-18,2,442.05,23.48,66.31,465.53,COD,OFF-ST-10002574,Darren,1
2017-05-18,3,971.95,51.63,145.79,1023.58,"Credit card",TEC-PH-10002834,Paul,3
2017-05-18,1,29.59,1.66,2.96,31.26,netbanking,TEC-PH-10002923,Joel,2
2017-05-19,3,727.06,38.62,109.06,765.68,COD,FUR-BO-10003546,Lena,2
2017-05-19,2,17.24,1.08,0.00,18.32,COD,OFF-AP-10001492,Linda,2
2017-05-19,6,22.79,1.42,0.00,24.21,COD,OFF-BI-10000315,Kunst,2
2017-05-19,4,391.28,19.56,78.26,410.84,Debitcard,OFF-PA-10003129,Odella,1
2017-05-19,9,1320.57,57.77,396.17,1378.34,Debitcard,OFF-PA-10003228,Tracy,1
2017-05-19,5,51.52,2.90,5.15,54.42,Debitcard,OFF-SU-10004498,Tracy,1
2017-05-19,5,27.80,1.74,0.00,29.54,COD,TEC-PH-10002185,Kunst,2
2017-05-19,2,89.57,5.04,8.96,94.61,COD,TEC-PH-10002350,Ruben,2
2017-05-20,2,53.28,3.00,5.33,56.28,Debitcard,FUR-CH-10002017,Paul,2
2017-05-20,1,220.96,11.74,33.14,232.70,Debitcard,FUR-CH-10004287,Darrin,2
2017-05-20,2,39.96,2.25,4.00,42.21,Debitcard,FUR-FU-10000076,Sean,2
2017-05-20,8,58.48,3.66,0.00,62.14,netbanking,OFF-LA-10000240,Matt,1
2017-05-20,2,517.06,27.47,77.56,544.52,Cash,TEC-PH-10002200,Eric,1
2017-05-21,12,766.58,38.33,153.32,804.91,COD,FUR-CH-10002647,Matt,1
2017-05-21,1,5.58,0.35,0.00,5.93,COD,OFF-AR-10000122,Sean,1
2017-05-21,2,2.82,0.18,0.00,2.99,COD,OFF-AR-10001315,Claire,1
2017-05-21,9,116.86,6.57,11.69,123.43,Cash,OFF-EN-10004955,Zuschuss,2
2017-05-21,1,36.32,2.04,3.63,38.36,COD,TEC-AC-10001465,Emily,1
2017-05-22,7,1130.98,49.48,339.29,1180.46,COD,OFF-AP-10000938,Brendan,2
2017-05-22,10,34.40,2.15,0.00,36.55,Debitcard,OFF-AR-10000657,Emily,1
2017-05-22,4,41.47,2.33,4.15,43.80,Debitcard,OFF-AR-10001374,Harold,1
2017-05-22,3,211.10,10.56,42.22,221.66,Debitcard,OFF-AR-10001953,Ted,1
2017-05-22,7,8.64,0.54,0.00,9.18,COD,OFF-BI-10001267,Zuschuss,2
2017-05-22,3,22.23,1.39,0.00,23.62,Debitcard,OFF-FA-10001843,Sean,1
2017-05-22,4,1127.62,59.90,169.14,1187.52,Debitcard,OFF-ST-10003816,Ted,1
2017-05-22,3,45.06,2.53,4.51,47.59,COD,TEC-AC-10000387,Darren,1
2017-05-22,5,183.92,10.35,18.39,194.27,COD,TEC-PH-10003555,Gene,2
2017-05-23,9,2606.11,138.45,390.92,2744.56,Cash,FUR-BO-10004695,Linda,2
2017-05-23,2,23.30,1.31,2.33,24.61,EMI,FUR-FU-10002456,Kunst,3
2017-05-23,2,38.86,2.19,3.89,41.05,COD,OFF-AP-10001563,Paul,2
2017-05-23,1,3.05,0.19,0.00,3.24,EMI,OFF-BI-10000605,Janet,3
2017-05-23,1,2.00,0.12,0.00,2.12,Cash,OFF-BI-10002571,Kunst,3
2017-05-23,7,20.62,1.29,0.00,21.91,Cash,OFF-BI-10003712,Gene,3
2017-05-23,7,286.93,16.14,28.69,303.07,Cash,OFF-PA-10000100,Henry,2
2017-05-23,2,8.93,0.56,0.00,9.49,Cash,OFF-ST-10004835,Darren,3
2017-05-23,4,67.80,3.81,6.78,71.61,Cash,TEC-AC-10003441,Matt,2
2017-05-23,3,907.13,48.19,136.07,955.32,Cash,TEC-PH-10004389,Linda,2
2017-05-24,6,562.68,28.13,112.54,590.81,Cash,OFF-AP-10001154,Tracy,1
2017-05-24,3,299.97,15.00,59.99,314.97,Cash,TEC-AC-10001606,Patrick,1
2017-05-24,2,492.77,26.18,73.92,518.95,Cash,TEC-PH-10003012,Alejandro,1
2017-05-26,5,520.05,22.75,156.02,542.80,netbanking,FUR-FU-10004071,Karen,3
2017-05-26,3,53.91,3.03,5.39,56.94,netbanking,OFF-AR-10001988,Darren,3
2017-05-27,5,91.60,5.15,9.16,96.75,COD,OFF-AP-10001947,Brendan,2
2017-05-27,1,1.19,0.07,0.00,1.26,COD,OFF-BI-10001922,Tracy,2
2017-05-27,2,3.65,0.23,0.00,3.88,COD,OFF-FA-10000840,Odella,2
2017-05-27,3,48.82,2.75,4.88,51.56,COD,OFF-ST-10002301,Erin,2
2017-05-29,3,299.75,14.99,59.95,314.74,Debitcard,FUR-TA-10001520,Harold,3
2017-05-29,5,25.92,1.62,0.00,27.54,Debitcard,OFF-PA-10001166,Andrew,2
2017-05-30,2,211.37,9.25,63.41,220.62,Debitcard,FUR-CH-10000863,Joel,2
2017-06-01,4,67.96,3.82,6.80,71.78,COD,TEC-PH-10001536,Brosina,2
2017-06-02,2,93.34,5.25,9.33,98.59,COD,OFF-BI-10003364,Pete,2
2017-06-02,5,47.10,2.94,0.00,50.04,"Credit card",OFF-FA-10004395,Brosina,3
2017-06-02,3,971.95,51.63,145.79,1023.58,COD,TEC-PH-10002834,Harold,2
2017-06-03,2,7.60,0.47,0.00,8.07,COD,OFF-BI-10003429,Pete,3
2017-06-03,6,27.74,1.73,0.00,29.48,COD,OFF-PA-10000682,Karen,3
2017-06-03,4,76.03,4.28,7.60,80.31,netbanking,OFF-PA-10004733,Harold,3
2017-06-03,4,211.17,10.56,42.23,221.73,COD,TEC-PH-10001700,Darren,3
2017-06-04,5,51.84,2.92,5.18,54.76,COD,OFF-PA-10002036,Linda,3
2017-06-04,3,160.27,8.01,32.05,168.29,COD,OFF-ST-10002205,Ted,3
2017-06-05,4,130.85,7.36,13.08,138.21,EMI,FUR-FU-10003919,Tracy,3
2017-06-05,5,34.96,2.19,0.00,37.15,Debitcard,OFF-AP-10002287,Linda,1
2017-06-05,5,43.92,2.75,0.00,46.67,EMI,OFF-EN-10001141,Henry,3
2017-06-05,6,31.68,1.98,0.00,33.66,EMI,OFF-PA-10002479,Kunst,3
2017-06-06,2,27.44,1.54,2.74,28.98,Cash,OFF-ST-10004507,Zuschuss,3
2017-06-06,1,2.97,0.19,0.00,3.16,Cash,TEC-PH-10000347,Ken,3
2017-06-06,3,470.38,20.58,141.11,490.95,Cash,TEC-PH-10001619,Brosina,1
2017-06-07,7,105.50,5.93,10.55,111.44,Debitcard,FUR-FU-10002960,Ken,1
2017-06-08,7,9.56,0.60,0.00,10.15,COD,OFF-BI-10002557,Kunst,2
2017-06-08,2,24.96,1.40,2.50,26.36,Debitcard,OFF-PA-10002870,Patrick,2
2017-06-10,2,15.99,1.00,0.00,16.99,Debitcard,FUR-FU-10001967,Linda,2
2017-06-10,1,4.95,0.31,0.00,5.26,Cash,FUR-FU-10004164,Irene,2
2017-06-10,3,6.91,0.43,0.00,7.34,Debitcard,OFF-AR-10002255,Brosina,3
2017-06-10,6,40.03,2.50,0.00,42.53,Debitcard,OFF-PA-10000380,Henry,3
2017-06-10,3,85.06,4.78,8.51,89.84,EMI,OFF-PA-10000474,Ruben,1
2017-06-10,5,52.80,2.97,5.28,55.77,Cash,OFF-ST-10002957,Emily,2
2017-06-10,3,71.28,4.01,7.13,75.29,EMI,OFF-SU-10004231,Joel,1
2017-06-10,2,143.97,7.20,28.79,151.17,Debitcard,TEC-PH-10001819,Janet,2
2017-06-10,3,476.97,20.87,143.09,497.84,EMI,TEC-PH-10004042,Tracy,1
2017-06-11,3,98.38,5.53,9.84,103.91,netbanking,OFF-PA-10000357,Erin,3
2017-06-12,1,280.79,14.92,42.12,295.71,EMI,FUR-CH-10001394,Erin,1
2017-06-12,2,3.25,0.20,0.00,3.45,"Credit card",OFF-AP-10002203,Linda,1
2017-06-12,1,15.87,0.89,1.59,16.76,EMI,OFF-AR-10001955,Irene,1
2017-06-12,5,176.08,9.90,17.61,185.98,EMI,OFF-AR-10002956,Alejandro,1
2017-06-12,3,431.18,18.86,129.36,450.05,EMI,OFF-ST-10001809,Paul,1
2017-06-12,4,85.56,4.81,8.56,90.37,EMI,OFF-ST-10002370,Gene,1
2017-06-13,5,514.17,22.49,154.25,536.66,EMI,FUR-BO-10001337,Darren,3
2017-06-13,3,261.63,13.08,52.33,274.71,netbanking,FUR-BO-10001519,Henry,2
2017-06-13,3,71.93,4.05,7.19,75.97,Cash,FUR-FU-10002759,Brendan,2
2017-06-13,1,108.93,4.77,32.68,113.69,Cash,FUR-TA-10000688,Sandra,2
2017-06-13,5,16.40,1.03,0.00,17.43,Debitcard,OFF-AR-10002375,Linda,1
2017-06-13,6,36.58,2.29,0.00,38.86,netbanking,OFF-BI-10001759,Brosina,2
2017-06-13,2,47.36,2.66,4.74,50.02,EMI,OFF-LA-10003923,Steve,3
2017-06-13,8,136.32,7.67,13.63,143.99,Cash,OFF-PA-10002377,Steve,2
2017-06-13,2,75.88,4.27,7.59,80.15,netbanking,OFF-PA-10004243,Brosina,2
2017-06-13,2,164.74,8.24,32.95,172.97,netbanking,OFF-ST-10004804,Irene,2
2017-06-13,5,1929.00,102.48,289.35,2031.48,netbanking,TEC-MA-10001570,Janet,2
2017-06-13,5,279.96,14.00,55.99,293.96,EMI,TEC-PH-10001924,Patrick,3
2017-06-14,5,6.72,0.42,0.00,7.14,netbanking,OFF-AR-10001868,Paul,1
2017-06-14,2,6.22,0.39,0.00,6.60,"Credit card",OFF-BI-10004040,Brendan,1
2017-06-14,8,3368.80,178.97,505.32,3547.77,Cash,OFF-ST-10003805,Paul,3
2017-06-15,2,3.01,0.19,0.00,3.20,COD,OFF-AR-10001919,Janet,1
2017-06-15,4,265.04,13.25,53.01,278.29,EMI,TEC-AC-10003832,Harold,3
2017-06-16,7,1074.98,47.03,322.49,1122.01,netbanking,FUR-CH-10004289,Pete,2
2017-06-16,4,329.47,16.47,65.89,345.95,netbanking,OFF-ST-10004804,Eric,2
2017-06-16,2,95.97,5.40,9.60,101.37,netbanking,TEC-PH-10002564,Ken,2
2017-06-18,4,762.88,33.38,228.86,796.26,Cash,FUR-CH-10000595,Steve,2
2017-06-18,3,128.28,7.22,12.83,135.50,Cash,OFF-AR-10004691,Lena,2
2017-06-18,3,4.92,0.31,0.00,5.23,Cash,OFF-BI-10000848,Ted,2
2017-06-18,4,60.93,3.43,6.09,64.36,Cash,OFF-PA-10000697,Zuschuss,2
2017-06-19,7,6064.80,322.19,909.72,6386.99,netbanking,FUR-CH-10000015,Ken,3
2017-06-19,2,17.09,1.07,0.00,18.16,Debitcard,FUR-FU-10001546,Gene,1
2017-06-19,3,634.12,33.69,95.12,667.80,COD,FUR-TA-10002530,Patrick,1
2017-06-19,3,18.24,1.14,0.00,19.38,COD,OFF-BI-10000977,Harold,1
2017-06-19,2,37.08,2.09,3.71,39.17,netbanking,OFF-PA-10001776,Tracy,3
2017-06-19,3,71.96,4.05,7.20,76.01,COD,TEC-PH-10002293,Janet,3
2017-06-20,1,3.41,0.21,0.00,3.62,COD,OFF-AR-10002399,Gene,2
2017-06-20,3,14.02,0.88,0.00,14.89,netbanking,OFF-AR-10003602,Sandra,3
2017-06-20,4,6.91,0.43,0.00,7.34,COD,OFF-BI-10000546,Alejandro,3
2017-06-20,4,37.44,2.34,0.00,39.78,COD,OFF-BI-10001294,Henry,3
2017-06-20,3,25.66,1.60,0.00,27.26,COD,OFF-BI-10001721,Patrick,3
2017-06-20,2,15.28,0.96,0.00,16.24,COD,OFF-PA-10001892,Karen,3
2017-06-21,2,543.53,28.87,81.53,572.40,Cash,FUR-CH-10000665,Janet,3
2017-06-21,3,58.62,3.30,5.86,61.92,EMI,FUR-FU-10004848,Harold,3
2017-06-21,3,541.98,23.71,162.59,565.69,Cash,OFF-AP-10003884,Tracy,3
2017-06-21,7,11.87,0.74,0.00,12.61,Cash,OFF-BI-10000756,Brendan,1
2017-06-21,3,58.32,3.28,5.83,61.60,EMI,OFF-PA-10001246,Karen,3
2017-06-21,4,576.48,25.22,172.94,601.70,EMI,OFF-PA-10001815,Odella,3
2017-06-21,1,14.03,0.79,1.40,14.82,EMI,OFF-ST-10003722,Karen,3
2017-06-21,2,13.34,0.83,0.00,14.18,EMI,OFF-SU-10001165,Tracy,3
2017-06-21,2,307.17,13.44,92.15,320.61,Cash,TEC-PH-10001557,Henry,3
2017-06-21,1,65.99,3.30,13.20,69.29,Cash,TEC-PH-10002085,Tracy,3
2017-06-22,5,58.68,3.30,5.87,61.98,COD,OFF-AR-10001954,Darren,2
2017-06-23,9,1727.86,75.59,518.36,1803.45,"Credit card",FUR-BO-10004015,Andrew,2
2017-06-23,1,0.44,0.03,0.00,0.47,"Credit card",OFF-AP-10002906,Matt,1
2017-06-23,1,2.26,0.14,0.00,2.41,"Credit card",OFF-AP-10004655,Lena,1
2017-06-23,3,37.61,2.12,3.76,39.72,EMI,OFF-EN-10004483,Tracy,2
2017-06-23,8,365.44,20.56,36.54,386.00,"Credit card",OFF-PA-10000740,Irene,1
2017-06-23,6,62.21,3.50,6.22,65.71,"Credit card",OFF-PA-10002036,Matt,2
2017-06-23,2,195.64,9.78,39.13,205.42,Cash,OFF-PA-10003892,Matt,3
2017-06-23,8,82.50,4.64,8.25,87.14,Cash,TEC-AC-10001101,Ruben,3
2017-06-25,5,35.84,2.24,0.00,38.08,COD,FUR-FU-10004415,Janet,3
2017-06-25,6,110.02,6.19,11.00,116.20,COD,OFF-BI-10001510,Ted,3
2017-06-25,2,153.58,7.68,30.72,161.26,netbanking,OFF-ST-10003656,Henry,2
2017-06-25,1,11.18,0.63,1.12,11.81,netbanking,OFF-SU-10002557,Karen,2
2017-06-26,2,345.53,15.12,103.66,360.64,EMI,FUR-CH-10001891,Eric,1
2017-06-26,3,221.35,11.07,44.27,232.42,EMI,FUR-FU-10003601,Harold,1
2017-06-26,3,12.83,0.80,0.00,13.63,netbanking,OFF-BI-10001098,Eric,1
2017-06-26,1,2.30,0.14,0.00,2.45,Debitcard,OFF-FA-10001332,Sandra,2
2017-06-26,5,149.95,8.43,15.00,158.38,netbanking,TEC-AC-10000927,Henry,1
2017-06-27,4,50.94,2.87,5.09,53.81,Cash,OFF-AR-10003158,Eric,1
2017-06-27,2,5.25,0.33,0.00,5.58,Debitcard,OFF-AR-10003829,Ruben,3
2017-06-27,2,19.64,1.23,0.00,20.87,COD,OFF-LA-10003223,Joel,2
2017-06-27,1,4.54,0.28,0.00,4.82,Cash,OFF-PA-10001622,Janet,1
2017-06-27,6,93.31,5.25,9.33,98.56,Debitcard,OFF-PA-10001639,Eric,3
2017-06-27,3,383.95,16.80,115.19,400.75,COD,TEC-AC-10002402,Karen,2
2017-06-27,8,870.27,38.07,261.08,908.35,Cash,TEC-PH-10002660,Paul,1
2017-06-28,8,287.76,16.19,28.78,303.95,Cash,OFF-AR-10004344,Gene,2
2017-06-28,3,10.33,0.65,0.00,10.98,COD,OFF-BI-10003166,Zuschuss,2
2017-06-28,5,62.31,3.50,6.23,65.81,COD,OFF-BI-10003982,Erin,2
2017-06-28,2,8.93,0.56,0.00,9.49,COD,OFF-ST-10004835,Claire,2
2017-06-29,4,435.70,19.06,130.71,454.76,"Credit card",FUR-TA-10000688,Erin,3
2017-06-29,3,65.23,3.67,6.52,68.90,Debitcard,OFF-PA-10002666,Karen,1
2017-06-30,5,957.58,41.89,287.27,999.47,"Credit card",FUR-TA-10000577,Ken,1
2017-06-30,2,23.36,1.31,2.34,24.67,netbanking,OFF-AR-10000255,Karen,1
2017-06-30,5,335.97,16.80,67.19,352.77,netbanking,OFF-BI-10003091,Sean,1
2017-06-30,3,62.16,3.50,6.22,65.66,Cash,OFF-BI-10004632,Claire,2
2017-06-30,3,10.27,0.64,0.00,10.91,Cash,OFF-PA-10000327,Zuschuss,2
2017-06-30,3,130.71,7.35,13.07,138.06,netbanking,OFF-ST-10002974,Joel,1
2017-06-30,3,186.93,9.35,37.39,196.28,netbanking,TEC-AC-10001284,Tracy,1
2017-06-30,9,431.93,24.30,43.19,456.22,netbanking,TEC-AC-10001990,Sean,1
2017-06-30,3,431.95,18.90,129.58,450.84,COD,TEC-PH-10001425,Karen,3
2017-07-01,5,842.32,36.85,252.70,879.17,Cash,FUR-FU-10000293,Paul,1
2017-07-01,8,1156.80,50.61,347.04,1207.41,netbanking,OFF-AR-10002135,Paul,1
2017-07-01,9,57.31,3.58,0.00,60.89,netbanking,OFF-AR-10003514,Linda,1
2017-07-02,2,5.34,0.33,0.00,5.68,COD,OFF-AR-10002257,Eric,3
2017-07-02,3,28.26,1.77,0.00,30.03,COD,OFF-FA-10004395,Odella,3
2017-07-02,6,142.08,7.99,14.21,150.07,COD,OFF-LA-10003923,Pete,3
2017-07-02,12,134.02,7.54,13.40,141.55,netbanking,OFF-ST-10002486,Linda,1
2017-07-03,2,2073.25,123.10,103.66,2196.35,Debitcard,OFF-ST-10001780,Harold,3
2017-07-03,4,1190.30,63.23,178.55,1253.54,EMI,TEC-AC-10002049,Sandra,3
2017-07-03,2,59.98,3.37,6.00,63.35,EMI,TEC-AC-10003628,Erin,3
2017-07-03,6,2694.60,143.15,404.19,2837.75,EMI,TEC-MA-10001148,Ted,3
2017-07-03,1,7.99,0.50,0.00,8.49,EMI,TEC-PH-10000702,Lena,3
2017-07-04,3,1138.12,60.46,170.72,1198.58,netbanking,FUR-CH-10000229,Darrin,2
2017-07-04,3,191.65,9.58,38.33,201.23,EMI,FUR-CH-10002647,Odella,1
2017-07-04,2,28.45,1.60,2.84,30.05,netbanking,FUR-FU-10003799,Odella,2
2017-07-04,3,118.44,6.66,11.84,125.10,EMI,OFF-AP-10000576,Darrin,3
2017-07-04,3,19.10,1.19,0.00,20.30,EMI,OFF-AR-10003514,Kunst,1
2017-07-04,2,4.62,0.29,0.00,4.90,EMI,OFF-BI-10004654,Janet,3
2017-07-04,1,5.18,0.32,0.00,5.51,COD,OFF-PA-10003953,Andrew,3
2017-07-04,2,1251.98,66.51,187.80,1318.49,netbanking,TEC-PH-10002584,Henry,2
2017-07-05,3,18.95,1.18,0.00,20.13,EMI,OFF-BI-10004492,Irene,1
2017-07-06,1,22.23,1.25,2.22,23.48,COD,FUR-FU-10002045,Sandra,2
2017-07-06,2,430.30,22.86,64.54,453.16,EMI,FUR-TA-10002041,Harold,1
2017-07-06,9,78.14,4.88,0.00,83.02,EMI,OFF-BI-10000632,Darrin,3
2017-07-06,4,65.79,3.70,6.58,69.49,EMI,OFF-PA-10000174,Emily,1
2017-07-06,7,342.37,19.26,34.24,361.63,Debitcard,OFF-PA-10001878,Linda,2
2017-07-06,6,61.92,3.48,6.19,65.40,EMI,OFF-PA-10002246,Alejandro,1
2017-07-06,7,596.57,29.83,119.31,626.40,COD,OFF-ST-10001476,Alejandro,2
2017-07-06,3,1791.40,95.17,268.71,1886.56,Debitcard,TEC-MA-10003674,Sean,2
2017-07-07,1,23.99,1.35,2.40,25.34,netbanking,FUR-FU-10002554,Darrin,2
2017-07-07,3,460.75,20.16,138.23,480.91,netbanking,TEC-PH-10001557,Sandra,2
2017-07-07,4,335.94,16.80,67.19,352.73,EMI,TEC-PH-10002726,Ted,1
2017-07-08,1,51.00,2.55,10.20,53.55,Debitcard,OFF-BI-10003656,Tracy,1
2017-07-08,4,51.84,2.92,5.18,54.76,Debitcard,OFF-PA-10003441,Erin,1
2017-07-08,4,710.27,31.07,213.08,741.35,Debitcard,OFF-ST-10001128,Gene,1
2017-07-09,3,13.10,0.82,0.00,13.92,EMI,OFF-BI-10001634,Janet,3
2017-07-09,2,24.56,1.38,2.46,25.94,Debitcard,OFF-PA-10001970,Karen,1
2017-07-09,10,414.24,23.30,41.42,437.54,Debitcard,TEC-AC-10003590,Harold,1
2017-07-09,4,403.20,17.64,120.96,420.84,Debitcard,TEC-AC-10004353,Emily,1
2017-07-10,3,103.51,5.82,10.35,109.33,Debitcard,FUR-FU-10001215,Odella,1
2017-07-10,9,664.06,33.20,132.81,697.26,Debitcard,FUR-FU-10003601,Darren,3
2017-07-10,9,655.02,32.75,131.00,687.77,EMI,FUR-FU-10003708,Ken,1
2017-07-10,9,34.18,2.14,0.00,36.32,Debitcard,OFF-BI-10003429,Ken,3
2017-07-10,1,6.32,0.39,0.00,6.71,Debitcard,OFF-BI-10004492,Darren,3
2017-07-10,6,150.36,8.46,15.04,158.82,Cash,OFF-LA-10002762,Joel,1
2017-07-10,3,38.88,2.19,3.89,41.07,Debitcard,OFF-PA-10000232,Karen,3
2017-07-10,6,24.38,1.52,0.00,25.91,Debitcard,OFF-PA-10002195,Steve,3
2017-07-11,5,291.80,14.59,58.36,306.39,EMI,FUR-FU-10001588,Joel,1
2017-07-12,3,47.52,2.67,4.75,50.19,EMI,FUR-FU-10003142,Gene,3
2017-07-12,9,116.93,6.58,11.69,123.51,Cash,OFF-AP-10000055,Darren,2
2017-07-12,5,33.15,2.07,0.00,35.22,Cash,OFF-AR-10001130,Ted,2
2017-07-12,2,20.74,1.17,2.07,21.90,Debitcard,OFF-AR-10001374,Darrin,2
2017-07-12,3,29.18,1.82,0.00,31.01,EMI,OFF-AR-10003560,Gene,3
2017-07-12,3,12.10,0.76,0.00,12.85,Debitcard,OFF-AR-10004027,Zuschuss,2
2017-07-12,4,10.50,0.66,0.00,11.15,EMI,OFF-AR-10004757,Joel,3
2017-07-12,3,64.78,3.64,6.48,68.43,EMI,OFF-BI-10001543,Janet,3
2017-07-12,2,39.30,2.21,3.93,41.51,Debitcard,OFF-PA-10000249,Henry,2
2017-07-13,2,3.93,0.25,0.00,4.17,COD,OFF-BI-10000343,Alejandro,3
2017-07-13,3,48.17,2.71,4.82,50.88,COD,OFF-PA-10002749,Alejandro,3
2017-07-13,6,212.16,11.93,21.22,224.09,EMI,TEC-AC-10002323,Gene,2
2017-07-14,5,842.32,36.85,252.70,879.17,EMI,FUR-FU-10000293,Pete,3
2017-07-14,3,18.84,1.18,0.00,20.02,COD,FUR-FU-10000771,Odella,2
2017-07-14,5,286.15,14.31,57.23,300.46,Debitcard,OFF-ST-10003692,Linda,2
2017-07-14,6,373.08,18.65,74.62,391.73,EMI,OFF-ST-10004340,Ted,1
2017-07-15,2,158.77,7.94,31.75,166.71,"Credit card",FUR-FU-10002937,Erin,3
2017-07-15,2,5.79,0.36,0.00,6.15,"Credit card",OFF-BI-10001107,Brendan,3
2017-07-15,2,2.16,0.14,0.00,2.30,EMI,OFF-BI-10002012,Zuschuss,2
2017-07-15,8,1572.96,68.82,471.89,1641.78,"Credit card",OFF-LA-10003930,Brosina,3
2017-07-15,3,8.67,0.54,0.00,9.21,"Credit card",OFF-LA-10004272,Erin,1
2017-07-15,2,80.00,4.50,8.00,84.50,"Credit card",TEC-AC-10003063,Sean,3
2017-07-17,9,273.02,15.36,27.30,288.38,Debitcard,FUR-FU-10002501,Matt,3
2017-07-17,1,39.59,2.23,3.96,41.82,Debitcard,TEC-PH-10003885,Ted,3
2017-07-18,2,81.57,4.59,8.16,86.16,COD,FUR-CH-10002774,Alejandro,3
2017-07-19,3,221.75,11.09,44.35,232.83,netbanking,FUR-TA-10004607,Joel,2
2017-07-19,3,7.97,0.50,0.00,8.46,netbanking,OFF-BI-10004094,Linda,2
2017-07-21,1,25.99,1.46,2.60,27.45,Cash,OFF-AR-10001044,Matt,3
2017-07-21,2,5.82,0.36,0.00,6.19,EMI,OFF-AR-10003759,Henry,1
2017-07-21,2,959.97,51.00,144.00,1010.97,Debitcard,TEC-CO-10004202,Tracy,3
2017-07-21,9,71.93,4.50,0.00,76.42,Cash,TEC-PH-10004071,Ken,3
2017-07-22,2,15.81,0.99,0.00,16.80,Debitcard,FUR-FU-10002597,Paul,1
2017-07-23,3,545.96,23.89,163.79,569.84,Cash,FUR-CH-10000513,Lena,3
2017-07-23,2,181.76,9.09,36.35,190.85,Cash,FUR-CH-10004218,Linda,3
2017-07-23,4,78.16,4.40,7.82,82.56,COD,FUR-FU-10004848,Sandra,1
2017-07-23,5,1923.84,102.20,288.58,2026.04,Cash,FUR-TA-10001932,Ted,3
2017-07-23,4,22.97,1.44,0.00,24.40,Cash,OFF-BI-10003350,Sean,3
2017-07-23,2,32.19,1.81,3.22,34.00,Cash,OFF-PA-10000246,Linda,3
2017-07-23,5,199.80,11.24,19.98,211.04,COD,OFF-PA-10004353,Gene,1
2017-07-23,2,539.96,28.69,80.99,568.65,COD,TEC-PH-10004536,Lena,1
2017-07-24,2,1103.97,58.65,165.60,1162.62,EMI,OFF-BI-10004600,Patrick,2
2017-07-25,3,292.70,14.64,58.54,307.34,netbanking,FUR-CH-10003833,Janet,2
2017-07-25,2,416.32,22.12,62.45,438.44,netbanking,OFF-AP-10002118,Erin,2
2017-07-25,2,9.34,0.58,0.00,9.93,Cash,OFF-AR-10003602,Harold,2
2017-07-25,5,8.60,0.54,0.00,9.14,netbanking,OFF-BI-10000404,Claire,2
2017-07-25,7,73.00,4.11,7.30,77.10,netbanking,OFF-BI-10002072,Alejandro,2
2017-07-25,2,14.62,0.91,0.00,15.53,netbanking,OFF-LA-10004093,Darrin,2
2017-07-25,1,5.18,0.32,0.00,5.51,COD,OFF-PA-10001934,Linda,2
2017-07-25,5,127.44,7.17,12.74,134.61,Cash,TEC-AC-10002550,Harold,2
2017-07-25,3,623.95,33.15,93.59,657.10,netbanking,TEC-AC-10003095,Sandra,2
2017-07-26,1,8.79,0.55,0.00,9.34,netbanking,FUR-FU-10001475,Tracy,3
2017-07-26,3,45.24,2.54,4.52,47.78,Cash,OFF-BI-10001670,Erin,2
2017-07-26,7,833.70,36.47,250.11,870.17,Cash,OFF-ST-10000136,Ken,2
