ProductID,ProductName,ProductStock,Price,Discount,Category_CategoryID
OFF-ST-10000777,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10000798,"Versatile Product Premium",19,49.96,10,5
OFF-ST-10000876,"Versatile Product Premium",34,9.95,0,5
OFF-ST-10000877,"Versatile Product Premium",26,132.70,30,5
OFF-ST-10000885,"Versatile Product Premium",18,26.86,10,5
OFF-ST-10000918,"Versatile Product Premium",24,8.72,0,5
OFF-ST-10000934,"Versatile Product Premium",19,81.96,20,5
OFF-ST-10000943,"Versatile Product Premium",46,38.62,10,5
OFF-ST-10000991,"Versatile Product Premium",35,229.94,15,5
OFF-ST-10001031,"Versatile Product Premium",24,32.56,10,5
OFF-ST-10001034,"Versatile Product Premium",6,79.40,20,5
OFF-ST-10001097,"Versatile Product Premium",26,501.81,15,5
OFF-ST-10001128,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001172,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001228,"Versatile Product Premium",44,15.58,10,5
OFF-ST-10001272,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001291,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001321,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001325,"Versatile Product Premium",39,8.38,0,5
OFF-ST-10001328,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001370,"Versatile Product Premium",46,70.98,20,5
OFF-ST-10001414,"Versatile Product Premium",4,46.26,10,5
OFF-ST-10001418,"Versatile Product Premium",26,146.35,30,5
OFF-ST-10001469,"Versatile Product Premium",31,129.55,30,5
OFF-ST-10001476,"Versatile Product Premium",38,85.22,20,5
OFF-ST-10001490,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001496,"Versatile Product Premium",49,360.38,15,5
OFF-ST-10001505,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001511,"Versatile Product Premium",38,129.30,30,5
OFF-ST-10001522,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001526,"Versatile Product Premium",64,120.33,30,5
OFF-ST-10001558,"Versatile Product Premium",35,12.99,10,5
OFF-ST-10001580,"Versatile Product Premium",16,14.98,10,5
OFF-ST-10001590,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001627,"Versatile Product Premium",4,36.74,10,5
OFF-ST-10001713,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001780,"Versatile Product Premium",16,1036.62,5,5
OFF-ST-10001809,"Versatile Product Premium",65,143.73,30,5
OFF-ST-10001837,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10001932,"Versatile Product Premium",34,386.34,15,5
OFF-ST-10001963,"Versatile Product Premium",24,243.38,15,5
OFF-ST-10002011,"Versatile Product Premium",15,838.38,15,5
OFF-ST-10002182,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10002205,"Versatile Product Premium",16,53.42,20,5
OFF-ST-10002214,"Versatile Product Premium",38,22.58,10,5
OFF-ST-10002276,"Versatile Product Premium",11,66.69,20,5
OFF-ST-10002289,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10002292,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10002301,"Versatile Product Premium",28,16.27,10,5
OFF-ST-10002344,"Versatile Product Premium",29,64.78,20,5
OFF-ST-10002352,"Versatile Product Premium",36,12.77,10,5
OFF-ST-10002370,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10002406,"Versatile Product Premium",31,14.97,10,5
OFF-ST-10002444,"Versatile Product Premium",26,24.56,10,5
OFF-ST-10002485,"Versatile Product Premium",29,21.98,10,5
OFF-ST-10002486,"Versatile Product Premium",50,11.17,10,5
OFF-ST-10002554,"Versatile Product Premium",38,39.13,10,5
OFF-ST-10002562,"Versatile Product Premium",37,15.01,10,5
OFF-ST-10002574,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10002583,"Versatile Product Premium",19,25.98,10,5
OFF-ST-10002615,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10002743,"Versatile Product Premium",60,227.28,15,5
OFF-ST-10002756,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10002790,"Versatile Product Premium",16,73.85,20,5
OFF-ST-10002957,"Versatile Product Premium",19,10.56,10,5
OFF-ST-10002974,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10003058,"Versatile Product Premium",33,70.95,20,5
OFF-ST-10003123,"Versatile Product Premium",34,26.63,10,5
OFF-ST-10003208,"Versatile Product Premium",50,290.34,15,5
OFF-ST-10003221,"Versatile Product Premium",6,10.68,10,5
OFF-ST-10003282,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10003306,"Versatile Product Premium",38,114.29,30,5
OFF-ST-10003324,"Versatile Product Premium",9,35.48,10,5
OFF-ST-10003327,"Versatile Product Premium",16,19.86,10,5
OFF-ST-10003442,"Versatile Product Premium",41,45.25,10,5
OFF-ST-10003455,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10003470,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10003479,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10003572,"Versatile Product Premium",9,14.16,10,5
OFF-ST-10003638,"Versatile Product Premium",28,46.84,10,5
OFF-ST-10003641,"Versatile Product Premium",9,78.80,20,5
OFF-ST-10003656,"Versatile Product Premium",19,76.79,20,5
OFF-ST-10003692,"Versatile Product Premium",28,57.23,20,5
OFF-ST-10003716,"Versatile Product Premium",60,180.02,30,5
OFF-ST-10003722,"Versatile Product Premium",18,14.03,10,5
OFF-ST-10003805,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10003816,"Versatile Product Premium",34,281.90,15,5
OFF-ST-10003994,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10003996,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10004123,"Versatile Product Premium",36,72.78,20,5
OFF-ST-10004180,"Versatile Product Premium",13,37.21,10,5
OFF-ST-10004186,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10004258,"Versatile Product Premium",25,29.30,10,5
OFF-ST-10004337,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10004340,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10004459,"Versatile Product Premium",37,375.34,15,5
OFF-ST-10004507,"Versatile Product Premium",35,13.72,10,5
OFF-ST-10004634,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10004804,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10004835,"Versatile Product Premium",10,4.46,0,5
OFF-ST-10004946,"Versatile Product Premium",6,43.28,10,5
OFF-ST-10004950,"Versatile Product Premium",0,0.00,0,5
OFF-ST-10004963,"Versatile Product Premium",31,15.14,10,5
OFF-SU-10000151,"Versatile Product Premium",13,3930.07,5,15
OFF-SU-10000157,"Versatile Product Premium",34,190.90,30,15
OFF-SU-10000381,"Versatile Product Premium",40,18.62,10,15
OFF-SU-10000432,"Versatile Product Premium",18,5.55,0,15
OFF-SU-10000646,"Versatile Product Premium",17,240.37,15,15
OFF-SU-10000898,"Versatile Product Premium",0,0.00,0,15
OFF-SU-10000946,"Versatile Product Premium",28,12.77,10,15
OFF-SU-10000952,"Versatile Product Premium",13,17.76,10,15
OFF-SU-10001165,"Versatile Product Premium",15,6.67,0,15
OFF-SU-10001212,"Versatile Product Premium",6,3.33,0,15
OFF-SU-10001218,"Versatile Product Premium",37,21.96,10,15
OFF-SU-10001225,"Versatile Product Premium",31,2.94,0,15
OFF-SU-10001574,"Versatile Product Premium",29,2.92,0,15
OFF-SU-10001664,"Versatile Product Premium",28,8.57,0,15
OFF-SU-10001935,"Versatile Product Premium",19,1.74,0,15
OFF-SU-10002189,"Versatile Product Premium",15,11.91,10,15
OFF-SU-10002301,"Versatile Product Premium",11,6.28,0,15
OFF-SU-10002503,"Versatile Product Premium",19,11.36,10,15
OFF-SU-10002522,"Versatile Product Premium",15,3.10,0,15
OFF-SU-10002537,"Versatile Product Premium",37,20.46,10,15
OFF-SU-10002557,"Versatile Product Premium",8,11.18,10,15
OFF-SU-10002573,"Versatile Product Premium",34,28.05,10,15
OFF-SU-10002881,"Versatile Product Premium",29,666.25,15,15
OFF-SU-10003002,"Versatile Product Premium",5,5.04,0,15
OFF-SU-10003505,"Versatile Product Premium",31,185.38,30,15
OFF-SU-10003567,"Versatile Product Premium",20,15.36,10,15
OFF-SU-10003936,"Versatile Product Premium",6,6.36,0,15
OFF-SU-10004115,"Versatile Product Premium",16,7.27,0,15
OFF-SU-10004231,"Versatile Product Premium",29,23.76,10,15
OFF-SU-10004261,"Versatile Product Premium",0,0.00,0,15
OFF-SU-10004290,"Versatile Product Premium",0,0.00,0,15
OFF-SU-10004498,"Versatile Product Premium",26,10.30,10,15
OFF-SU-10004661,"Versatile Product Premium",16,6.80,0,15
OFF-SU-10004664,"Versatile Product Premium",30,39.07,10,15
OFF-SU-10004737,"Versatile Product Premium",16,13.68,10,15
OFF-SU-10004768,"Versatile Product Premium",9,9.18,0,15
OFF-SU-10004782,"Versatile Product Premium",31,13.52,10,15
OFF-SU-10004884,"Versatile Product Premium",16,37.75,10,15
TEC-AC-10000023,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10000057,"Versatile Product Premium",25,47.98,10,12
TEC-AC-10000109,"Versatile Product Premium",38,89.58,20,12
TEC-AC-10000158,"Versatile Product Premium",35,57.58,20,12
TEC-AC-10000171,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10000199,"Versatile Product Premium",11,5.95,0,12
TEC-AC-10000290,"Versatile Product Premium",18,6.79,0,12
TEC-AC-10000303,"Versatile Product Premium",9,63.98,20,12
TEC-AC-10000358,"Versatile Product Premium",31,75.98,20,12
TEC-AC-10000387,"Versatile Product Premium",8,15.02,10,12
TEC-AC-10000397,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10000420,"Versatile Product Premium",28,209.97,15,12
TEC-AC-10000474,"Versatile Product Premium",26,94.99,20,12
TEC-AC-10000487,"Versatile Product Premium",6,10.38,10,12
TEC-AC-10000521,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10000580,"Versatile Product Premium",17,63.99,20,12
TEC-AC-10000682,"Versatile Product Premium",26,16.59,10,12
TEC-AC-10000710,"Versatile Product Premium",24,32.96,10,12
TEC-AC-10000736,"Versatile Product Premium",28,79.99,20,12
TEC-AC-10000844,"Versatile Product Premium",35,84.99,20,12
TEC-AC-10000865,"Versatile Product Premium",15,118.00,30,12
TEC-AC-10000892,"Versatile Product Premium",29,72.00,20,12
TEC-AC-10000926,"Versatile Product Premium",4,59.98,20,12
TEC-AC-10000927,"Versatile Product Premium",20,29.99,10,12
TEC-AC-10000990,"Versatile Product Premium",19,393.54,15,12
TEC-AC-10000991,"Versatile Product Premium",16,93.98,20,12
TEC-AC-10001013,"Versatile Product Premium",25,29.29,10,12
TEC-AC-10001090,"Versatile Product Premium",5,47.98,10,12
TEC-AC-10001101,"Versatile Product Premium",19,10.31,10,12
TEC-AC-10001109,"Versatile Product Premium",37,47.98,10,12
TEC-AC-10001114,"Versatile Product Premium",18,31.99,10,12
TEC-AC-10001142,"Versatile Product Premium",31,252.80,15,12
TEC-AC-10001266,"Versatile Product Premium",34,20.80,10,12
TEC-AC-10001267,"Versatile Product Premium",24,47.92,10,12
TEC-AC-10001284,"Versatile Product Premium",31,62.31,20,12
TEC-AC-10001314,"Versatile Product Premium",35,99.98,20,12
TEC-AC-10001383,"Versatile Product Premium",18,39.98,10,12
TEC-AC-10001432,"Versatile Product Premium",28,78.15,20,12
TEC-AC-10001445,"Versatile Product Premium",17,9.09,0,12
TEC-AC-10001465,"Versatile Product Premium",45,36.32,10,12
TEC-AC-10001539,"Versatile Product Premium",20,79.99,20,12
TEC-AC-10001542,"Versatile Product Premium",12,22.96,10,12
TEC-AC-10001552,"Versatile Product Premium",33,99.54,20,12
TEC-AC-10001553,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10001590,"Versatile Product Premium",6,50.00,10,12
TEC-AC-10001606,"Versatile Product Premium",28,99.99,20,12
TEC-AC-10001635,"Versatile Product Premium",18,24.67,10,12
TEC-AC-10001714,"Versatile Product Premium",30,39.89,10,12
TEC-AC-10001767,"Versatile Product Premium",33,95.98,20,12
TEC-AC-10001772,"Versatile Product Premium",54,63.88,20,12
TEC-AC-10001838,"Versatile Product Premium",34,199.99,30,12
TEC-AC-10001874,"Versatile Product Premium",13,95.98,20,12
TEC-AC-10001908,"Versatile Product Premium",38,99.99,20,12
TEC-AC-10001956,"Versatile Product Premium",9,119.90,30,12
TEC-AC-10001990,"Versatile Product Premium",38,47.99,10,12
TEC-AC-10001998,"Versatile Product Premium",13,19.99,10,12
TEC-AC-10002001,"Versatile Product Premium",28,255.98,15,12
TEC-AC-10002006,"Versatile Product Premium",44,47.97,10,12
TEC-AC-10002018,"Versatile Product Premium",17,13.98,10,12
TEC-AC-10002049,"Versatile Product Premium",70,297.58,15,12
TEC-AC-10002076,"Versatile Product Premium",38,47.90,10,12
TEC-AC-10002134,"Versatile Product Premium",11,13.48,10,12
TEC-AC-10002167,"Versatile Product Premium",33,24.00,10,12
TEC-AC-10002217,"Versatile Product Premium",33,30.08,10,12
TEC-AC-10002253,"Versatile Product Premium",19,166.24,30,12
TEC-AC-10002305,"Versatile Product Premium",24,18.00,10,12
TEC-AC-10002323,"Versatile Product Premium",55,35.36,10,12
TEC-AC-10002331,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10002335,"Versatile Product Premium",19,69.98,20,12
TEC-AC-10002345,"Versatile Product Premium",26,23.20,10,12
TEC-AC-10002370,"Versatile Product Premium",11,3.15,0,12
TEC-AC-10002380,"Versatile Product Premium",4,27.19,10,12
TEC-AC-10002399,"Versatile Product Premium",26,15.22,10,12
TEC-AC-10002402,"Versatile Product Premium",39,127.98,30,12
TEC-AC-10002473,"Versatile Product Premium",63,22.70,10,12
TEC-AC-10002550,"Versatile Product Premium",35,25.49,10,12
TEC-AC-10002558,"Versatile Product Premium",6,9.10,0,12
TEC-AC-10002567,"Versatile Product Premium",38,127.98,30,12
TEC-AC-10002600,"Versatile Product Premium",11,247.80,15,12
TEC-AC-10002637,"Versatile Product Premium",29,359.98,15,12
TEC-AC-10002647,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10002718,"Versatile Product Premium",28,11.67,10,12
TEC-AC-10002800,"Versatile Product Premium",43,39.99,10,12
TEC-AC-10002842,"Versatile Product Premium",44,238.00,15,12
TEC-AC-10002857,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10002926,"Versatile Product Premium",38,79.98,20,12
TEC-AC-10002942,"Versatile Product Premium",20,55.20,20,12
TEC-AC-10003023,"Versatile Product Premium",17,47.50,10,12
TEC-AC-10003027,"Versatile Product Premium",16,90.57,20,12
TEC-AC-10003033,"Versatile Product Premium",40,263.96,15,12
TEC-AC-10003038,"Versatile Product Premium",72,7.16,0,12
TEC-AC-10003063,"Versatile Product Premium",24,40.00,10,12
TEC-AC-10003095,"Versatile Product Premium",20,207.98,15,12
TEC-AC-10003116,"Versatile Product Premium",37,14.20,10,12
TEC-AC-10003133,"Versatile Product Premium",3,13.62,10,12
TEC-AC-10003174,"Versatile Product Premium",30,258.70,15,12
TEC-AC-10003198,"Versatile Product Premium",38,99.60,20,12
TEC-AC-10003237,"Versatile Product Premium",13,21.20,10,12
TEC-AC-10003280,"Versatile Product Premium",28,29.99,10,12
TEC-AC-10003289,"Versatile Product Premium",34,31.98,10,12
TEC-AC-10003399,"Versatile Product Premium",18,36.24,10,12
TEC-AC-10003433,"Versatile Product Premium",16,1.98,0,12
TEC-AC-10003441,"Versatile Product Premium",29,16.95,10,12
TEC-AC-10003447,"Versatile Product Premium",18,31.98,10,12
TEC-AC-10003499,"Versatile Product Premium",26,18.53,10,12
TEC-AC-10003590,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10003610,"Versatile Product Premium",26,119.98,30,12
TEC-AC-10003614,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10003628,"Versatile Product Premium",59,29.99,10,12
TEC-AC-10003657,"Versatile Product Premium",16,54.38,20,12
TEC-AC-10003709,"Versatile Product Premium",28,0.99,0,12
TEC-AC-10003832,"Versatile Product Premium",92,66.26,20,12
TEC-AC-10003870,"Versatile Product Premium",20,989.97,15,12
TEC-AC-10003911,"Versatile Product Premium",24,159.99,30,12
TEC-AC-10004001,"Versatile Product Premium",12,171.96,30,12
TEC-AC-10004114,"Versatile Product Premium",12,163.96,30,12
TEC-AC-10004127,"Versatile Product Premium",5,27.17,10,12
TEC-AC-10004145,"Versatile Product Premium",40,499.98,15,12
TEC-AC-10004171,"Versatile Product Premium",38,99.99,20,12
TEC-AC-10004209,"Versatile Product Premium",17,10.99,10,12
TEC-AC-10004227,"Versatile Product Premium",40,12.99,10,12
TEC-AC-10004353,"Versatile Product Premium",28,100.80,30,12
TEC-AC-10004396,"Versatile Product Premium",15,43.56,10,12
TEC-AC-10004420,"Versatile Product Premium",5,479.72,15,12
TEC-AC-10004469,"Versatile Product Premium",48,63.92,20,12
TEC-AC-10004510,"Versatile Product Premium",56,16.36,10,12
TEC-AC-10004518,"Versatile Product Premium",17,120.00,30,12
TEC-AC-10004568,"Versatile Product Premium",47,44.78,10,12
TEC-AC-10004571,"Versatile Product Premium",33,79.99,20,12
TEC-AC-10004595,"Versatile Product Premium",5,142.80,30,12
TEC-AC-10004633,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10004659,"Versatile Product Premium",36,116.78,30,12
TEC-AC-10004666,"Versatile Product Premium",12,826.62,15,12
TEC-AC-10004708,"Versatile Product Premium",15,41.90,10,12
TEC-AC-10004761,"Versatile Product Premium",20,25.49,10,12
TEC-AC-10004803,"Versatile Product Premium",24,27.88,10,12
TEC-AC-10004814,"Versatile Product Premium",4,170.97,30,12
TEC-AC-10004855,"Versatile Product Premium",19,69.98,20,12
TEC-AC-10004859,"Versatile Product Premium",0,0.00,0,12
TEC-AC-10004864,"Versatile Product Premium",15,36.51,10,12
TEC-AC-10004877,"Versatile Product Premium",30,6.90,0,12
TEC-AC-10004901,"Versatile Product Premium",16,39.99,10,12
TEC-AC-10004975,"Versatile Product Premium",24,109.95,30,12
TEC-AC-10004992,"Versatile Product Premium",8,101.34,30,12
TEC-CO-10000971,"Versatile Product Premium",19,299.99,15,17
TEC-CO-10001046,"Versatile Product Premium",19,559.99,15,17
TEC-CO-10001449,"Versatile Product Premium",44,959.98,15,17
TEC-CO-10001571,"Versatile Product Premium",12,439.99,15,17
TEC-CO-10001766,"Versatile Product Premium",18,1079.98,5,17
TEC-CO-10001943,"Versatile Product Premium",33,319.98,15,17
TEC-CO-10002095,"Versatile Product Premium",28,799.98,15,17
TEC-CO-10002313,"Versatile Product Premium",13,599.99,15,17
TEC-CO-10003236,"Versatile Product Premium",9,959.98,15,17
TEC-CO-10003763,"Versatile Product Premium",25,1119.98,5,17
TEC-CO-10004115,"Versatile Product Premium",20,1199.98,5,17
TEC-CO-10004202,"Versatile Product Premium",25,479.98,15,17
TEC-CO-10004722,"Versatile Product Premium",26,8399.98,5,17
TEC-MA-10000010,"Versatile Product Premium",10,3040.00,5,16
TEC-MA-10000029,"Versatile Product Premium",0,0.00,0,16
TEC-MA-10000045,"Versatile Product Premium",8,2321.90,5,16
TEC-MA-10000112,"Versatile Product Premium",12,2396.40,5,16
TEC-MA-10000418,"Versatile Product Premium",11,1799.99,5,16
TEC-MA-10000423,"Versatile Product Premium",15,32.99,10,16
TEC-MA-10000488,"Versatile Product Premium",17,1439.98,5,16
TEC-MA-10000597,"Versatile Product Premium",6,59.99,20,16
TEC-MA-10000752,"Versatile Product Premium",10,11.56,10,16
TEC-MA-10000822,"Versatile Product Premium",24,2549.99,5,16
TEC-MA-10000864,"Versatile Product Premium",19,1188.00,5,16
TEC-MA-10000904,"Versatile Product Premium",0,0.00,0,16
TEC-MA-10000984,"Versatile Product Premium",9,3357.60,5,16
TEC-MA-10001016,"Versatile Product Premium",8,287.91,15,16
TEC-MA-10001031,"Versatile Product Premium",4,506.28,15,16
TEC-MA-10001047,"Versatile Product Premium",0,0.00,0,16
TEC-MA-10001127,"Versatile Product Premium",15,2624.99,5,16
TEC-MA-10001148,"Versatile Product Premium",29,449.10,15,16
TEC-MA-10001570,"Versatile Product Premium",6,385.80,15,16
TEC-MA-10001681,"Versatile Product Premium",8,241.17,15,16
TEC-MA-10001695,"Versatile Product Premium",8,703.71,15,16
TEC-MA-10001856,"Versatile Product Premium",3,649.00,15,16
TEC-MA-10001972,"Versatile Product Premium",15,418.80,15,16
TEC-MA-10002073,"Versatile Product Premium",0,0.00,0,16
TEC-MA-10002109,"Versatile Product Premium",0,0.00,0,16
TEC-MA-10002178,"Versatile Product Premium",5,695.70,15,16
TEC-MA-10002210,"Versatile Product Premium",12,559.71,15,16
TEC-MA-10002412,"Versatile Product Premium",8,22638.48,5,16
TEC-MA-10002428,"Versatile Product Premium",20,371.98,15,16
TEC-MA-10002694,"Versatile Product Premium",3,101.99,30,16
TEC-MA-10002790,"Versatile Product Premium",3,479.99,15,16
TEC-MA-10002859,"Versatile Product Premium",13,287.97,15,16
TEC-MA-10002927,"Versatile Product Premium",3,3991.98,5,16
TEC-MA-10002930,"Versatile Product Premium",17,12.59,10,16
TEC-MA-10002937,"Versatile Product Premium",0,0.00,0,16
TEC-MA-10002981,"Versatile Product Premium",4,350.97,15,16
TEC-MA-10003066,"Versatile Product Premium",4,336.51,15,16
TEC-MA-10003173,"Versatile Product Premium",12,52.44,20,16
TEC-MA-10003176,"Versatile Product Premium",4,343.20,15,16
TEC-MA-10003183,"Versatile Product Premium",13,95.99,20,16
TEC-MA-10003230,"Versatile Product Premium",4,1362.90,5,16
TEC-MA-10003246,"Versatile Product Premium",5,447.97,15,16
TEC-MA-10003329,"Versatile Product Premium",0,0.00,0,16
TEC-MA-10003337,"Versatile Product Premium",4,179.99,30,16
TEC-MA-10003353,"Versatile Product Premium",9,2519.96,5,16
TEC-MA-10003356,"Versatile Product Premium",6,269.97,15,16
TEC-MA-10003493,"Versatile Product Premium",2,91.48,20,16
TEC-MA-10003589,"Versatile Product Premium",4,224.94,15,16
TEC-MA-10003626,"Versatile Product Premium",8,574.91,15,16
TEC-MA-10003673,"Versatile Product Premium",6,3404.50,5,16
TEC-MA-10003674,"Versatile Product Premium",4,597.13,15,16
TEC-MA-10003979,"Versatile Product Premium",13,2799.96,5,16
TEC-MA-10004002,"Versatile Product Premium",17,265.48,15,16
TEC-MA-10004086,"Versatile Product Premium",6,29.93,10,16
TEC-MA-10004125,"Versatile Product Premium",5,7999.98,5,16
TEC-MA-10004212,"Versatile Product Premium",10,1379.92,5,16
TEC-MA-10004241,"Versatile Product Premium",5,600.53,15,16
TEC-MA-10004255,"Versatile Product Premium",10,319.92,15,16
TEC-MA-10004458,"Versatile Product Premium",5,396.00,15,16
TEC-MA-10004521,"Versatile Product Premium",4,206.99,15,16
TEC-MA-10004552,"Versatile Product Premium",5,1035.80,5,16
TEC-MA-10004626,"Versatile Product Premium",8,120.00,30,16
TEC-MA-10004679,"Versatile Product Premium",16,399.54,15,16
TEC-PH-10000004,"Versatile Product Premium",9,11.99,10,8
TEC-PH-10000011,"Versatile Product Premium",41,31.98,10,8
TEC-PH-10000038,"Versatile Product Premium",24,219.17,15,8
TEC-PH-10000127,"Versatile Product Premium",17,79.96,20,8
TEC-PH-10000141,"Versatile Product Premium",13,118.78,30,8
TEC-PH-10000148,"Versatile Product Premium",13,12.99,10,8
TEC-PH-10000149,"Versatile Product Premium",34,31.92,10,8
TEC-PH-10000169,"Versatile Product Premium",17,40.68,10,8
TEC-PH-10000193,"Versatile Product Premium",15,110.35,30,8
TEC-PH-10000213,"Versatile Product Premium",13,49.62,10,8
TEC-PH-10000215,"Versatile Product Premium",35,69.90,20,8
TEC-PH-10000307,"Versatile Product Premium",9,10.95,10,8
TEC-PH-10000347,"Versatile Product Premium",20,2.97,0,8
TEC-PH-10000369,"Versatile Product Premium",25,201.58,15,8
TEC-PH-10000376,"Versatile Product Premium",29,7.99,0,8
TEC-PH-10000439,"Versatile Product Premium",18,39.99,10,8
TEC-PH-10000441,"Versatile Product Premium",33,100.79,30,8
TEC-PH-10000455,"Versatile Product Premium",12,231.98,15,8
TEC-PH-10000486,"Versatile Product Premium",31,371.17,15,8
TEC-PH-10000526,"Versatile Product Premium",38,57.59,20,8
TEC-PH-10000560,"Versatile Product Premium",37,559.98,15,8
TEC-PH-10000562,"Versatile Product Premium",11,221.98,15,8
TEC-PH-10000576,"Versatile Product Premium",24,136.99,30,8
TEC-PH-10000586,"Versatile Product Premium",10,105.58,30,8
TEC-PH-10000673,"Versatile Product Premium",33,129.98,30,8
TEC-PH-10000675,"Versatile Product Premium",11,196.78,30,8
TEC-PH-10000702,"Versatile Product Premium",0,0.00,0,8
TEC-PH-10000730,"Versatile Product Premium",10,499.99,15,8
TEC-PH-10000895,"Versatile Product Premium",51,359.98,15,8
TEC-PH-10000912,"Versatile Product Premium",10,26.38,10,8
TEC-PH-10000923,"Versatile Product Premium",0,0.00,0,8
TEC-PH-10000984,"Versatile Product Premium",35,391.98,15,8
TEC-PH-10001051,"Versatile Product Premium",17,239.98,15,8
TEC-PH-10001061,"Versatile Product Premium",18,159.98,30,8
TEC-PH-10001079,"Versatile Product Premium",25,118.99,30,8
TEC-PH-10001128,"Versatile Product Premium",28,299.98,15,8
TEC-PH-10001198,"Versatile Product Premium",15,177.48,30,8
TEC-PH-10001254,"Versatile Product Premium",20,203.18,15,8
TEC-PH-10001299,"Versatile Product Premium",18,239.98,15,8
TEC-PH-10001300,"Versatile Product Premium",0,0.00,0,8
TEC-PH-10001305,"Versatile Product Premium",40,97.98,20,8
TEC-PH-10001336,"Versatile Product Premium",35,103.19,30,8
TEC-PH-10001363,"Versatile Product Premium",13,569.99,15,8
TEC-PH-10001425,"Versatile Product Premium",31,143.98,30,8
TEC-PH-10001433,"Versatile Product Premium",13,61.54,20,8
TEC-PH-10001448,"Versatile Product Premium",16,39.99,10,8
TEC-PH-10001459,"Versatile Product Premium",51,671.98,15,8
TEC-PH-10001468,"Versatile Product Premium",4,546.06,15,8
TEC-PH-10001494,"Versatile Product Premium",20,479.92,15,8
TEC-PH-10001527,"Versatile Product Premium",18,34.36,10,8
TEC-PH-10001530,"Versatile Product Premium",39,247.19,15,8
TEC-PH-10001536,"Versatile Product Premium",18,16.99,10,8
TEC-PH-10001552,"Versatile Product Premium",68,19.14,10,8
TEC-PH-10001557,"Versatile Product Premium",55,153.58,30,8
TEC-PH-10001578,"Versatile Product Premium",15,485.94,15,8
TEC-PH-10001580,"Versatile Product Premium",20,107.98,30,8
TEC-PH-10001615,"Versatile Product Premium",20,28.99,10,8
TEC-PH-10001619,"Versatile Product Premium",12,156.79,30,8
TEC-PH-10001644,"Versatile Product Premium",0,0.00,0,8
TEC-PH-10001700,"Versatile Product Premium",29,52.79,20,8
TEC-PH-10001750,"Versatile Product Premium",31,52.79,20,8
TEC-PH-10001760,"Versatile Product Premium",24,318.40,15,8
TEC-PH-10001795,"Versatile Product Premium",19,239.97,15,8
TEC-PH-10001809,"Versatile Product Premium",12,119.96,30,8
TEC-PH-10001817,"Versatile Product Premium",37,286.40,15,8
TEC-PH-10001819,"Versatile Product Premium",25,71.98,20,8
TEC-PH-10001835,"Versatile Product Premium",17,631.96,15,8
TEC-PH-10001870,"Versatile Product Premium",8,36.74,10,8
TEC-PH-10001918,"Versatile Product Premium",11,222.38,15,8
TEC-PH-10001924,"Versatile Product Premium",16,55.99,20,8
TEC-PH-10001944,"Versatile Product Premium",25,116.76,30,8
TEC-PH-10001949,"Versatile Product Premium",4,213.48,15,8
TEC-PH-10002033,"Versatile Product Premium",11,284.82,15,8
TEC-PH-10002070,"Versatile Product Premium",12,13.49,10,8
